LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID178198,178198,127,4311.13916015625,83.38867982519237,98.83618130056333,0.0,254.0,254,1.5,1,,3722.285714285714,3541.0,1933.0,6107.0,78168.0,1293.6934777163076,601.0952380952381,580.0,285.0,1015.0,12623.0,226.6007292048957,0.30831947277577276,1.3561116967519997,0.23046180090166926,0.9936714125181284
ID178197,178197,128,4443.9404296875,97.70749578822873,85.81969597917904,0.0,254.0,254,1.5,1,,3739.0476190476193,3427.0,1951.0,6314.0,78520.0,1300.6237917318936,839.3809523809524,770.0,356.0,1441.0,17627.0,339.44594211604243,0.31022802172589004,1.3613614166332564,0.260005182411966,1.0205355954682211
ID178206,178206,,4291.1328125,97.64447961863144,85.80681673524295,0.0,255.0,255,1.5,1,,3727.0476190476193,3524.0,1951.0,6142.0,78268.0,1267.080955432228,831.7142857142857,775.0,325.0,1450.0,17466.0,338.49640217543566,0.30895529252394677,1.3885496063703304,0.2555870063350856,1.0003271546787365
ID178207,178207,127,4336.6953125,83.35233287056607,98.85231037734479,0.0,255.0,255,1.5,1,,3681.6666666666665,3456.0,1851.0,6219.0,77315.0,1292.2201566812573,607.7619047619048,579.0,280.0,1010.0,12763.0,231.18064468330923,0.30635244819640484,1.336284533711805,0.23473570918941145,0.9995790679184706
ID178202,178202,,4306.47509765625,97.6821866188925,85.89116804931137,0.0,256.0,256,1.5,1,,3739.8571428571427,3503.0,1986.0,6039.0,78537.0,1264.3990385046284,845.2380952380952,797.0,364.0,1500.0,17750.0,342.40325710511354,0.3101373119389446,1.4003547052291287,0.2628059191804212,1.0274713119960848
ID178203,178203,127,4318.1865234375,83.39376962893073,98.84703710222973,0.0,256.0,256,1.5,1,,3728.4285714285716,3541.0,1924.0,6034.0,78297.0,1309.320188931209,579.6666666666666,572.0,285.0,936.0,12173.0,211.279988009592,0.30978802953409157,1.3470185416359102,0.23124383644777097,1.0305665827101902
ID178208,178208,129,4322.798828125,97.6897555640609,85.83321686351752,0.0,257.0,257,1.5,1,,3731.2380952380954,3518.0,1990.0,6164.0,78356.0,1262.3329950833856,839.8571428571429,790.0,350.0,1467.0,17637.0,339.47699269822186,0.30848761018905657,1.3937251461758882,0.25482244337130816,1.0048019459167594
ID178209,178209,130,4389.8037109375,83.34040525472719,98.86905552223747,0.0,257.0,257,1.5,1,,3716.7619047619046,3522.0,1996.0,6270.0,78052.0,1296.770870461004,562.8571428571429,530.0,282.0,911.0,11820.0,199.7228794390582,0.3080171604772758,1.349873158281149,0.227605546035208,1.0450194103974506
ID178210,178210,129,4436.1064453125,97.69592913338839,85.85623309446996,0.0,258.0,258,1.5,1,,3731.7619047619046,3530.0,1955.0,6231.0,78367.0,1304.0906757109303,843.1428571428571,791.0,349.0,1478.0,17706.0,345.85752640564084,0.31044660064295776,1.3558252355842895,0.25973159734265355,1.0052653040165294
ID178211,178211,130,4283.08984375,83.37561164123031,98.85074872054889,0.0,258.0,258,1.5,1,,3706.6666666666665,3532.0,1897.0,6093.0,77840.0,1276.7868394267437,585.2380952380952,571.0,283.0,981.0,12290.0,217.64625077448608,0.30624299912318603,1.3612482176775518,0.22895391422821637,1.0018988291025783
ID178224,178224,130,4292.8232421875,83.35481641066903,98.85698828765908,0.0,259.0,259,1.5,1,,3705.8571428571427,3477.0,1911.0,6106.0,77823.0,1281.4716261281123,596.8571428571429,568.0,273.0,999.0,12534.0,223.94536961372648,0.3088542290785017,1.3648092162591796,0.22963725995143847,0.995459615052953
ID178225,178225,131,2211.239501953125,65.63868765272834,101.2232761898884,0.0,259.0,259,1.5,1,,1978.2380952380952,1964.0,1002.0,3191.0,41543.0,671.1014010387629,704.6666666666666,735.0,226.0,1284.0,14798.0,330.5406681988365,0.29667894375429177,1.3488842279824245,0.25263469759173823,0.8599186804666105
ID178222,178222,132,589.9571533203125,101.41065560920958,69.85536533614497,0.0,259.0,259,1.5,1,,605.1904761904761,577.0,350.0,916.0,12709.0,181.8649551308935,631.2857142857143,588.0,284.0,1069.0,13257.0,244.9979883299336,0.25440457977594627,1.3497718144736246,0.2807303553961526,1.1296011117744635
ID178223,178223,133,4306.47265625,97.64994348264241,85.83251871565524,0.0,259.0,259,1.5,1,,3731.9523809523807,3573.0,1967.0,6164.0,78371.0,1278.9672973219635,840.8571428571429,803.0,352.0,1439.0,17658.0,335.9972151245134,0.3074935508290599,1.3724707752659233,0.2539745945514101,1.0137201367306605
ID178218,178218,132,3709.984130859375,101.36890691512843,69.84965867304369,0.0,260.0,260,1.5,1,,3148.0476190476193,2994.0,1604.0,5328.0,66109.0,1116.8539508901993,630.2380952380952,608.0,269.0,1083.0,13235.0,242.61572594576484,0.30755823009199623,1.3259929599658742,0.27755589608697223,1.1287200655593708
ID178219,178219,133,4323.89990234375,97.6828199856445,85.86574025499564,0.0,260.0,260,1.5,1,,3731.4761904761904,3437.0,2024.0,6153.0,78361.0,1260.3987709866913,845.7619047619048,797.0,343.0,1448.0,17761.0,351.52082509602536,0.3112260585283616,1.4054036614399013,0.26208452505729163,0.9992634281793978
ID178217,178217,134,2791.533935546875,69.23343814176539,65.77933627002524,0.0,260.0,260,1.5,1,,2488.4285714285716,2384.0,1400.0,4005.0,52257.0,795.4143933465481,647.2380952380952,646.0,298.0,1095.0,13592.0,238.90581925978793,0.30047127992160894,1.4456525639483484,0.2869993371839788,1.2082864601668342
ID178220,178220,130,4305.1552734375,83.32042968233719,98.86351485283357,0.0,260.0,260,1.5,1,,3715.8571428571427,3594.0,1912.0,6047.0,78033.0,1289.6896248987305,616.0952380952381,591.0,267.0,1071.0,12938.0,244.83563971813922,0.30701974775136925,1.3535925636769879,0.23706510177007012,0.964446812779349
ID178221,178221,131,2141.262939453125,65.63296314714563,101.21770199579139,0.0,260.0,260,1.5,1,,1883.2857142857142,1828.0,944.0,3059.0,39549.0,655.4377272370841,684.6190476190476,686.0,217.0,1250.0,14377.0,322.301330464284,0.2950537845670219,1.3092668021419078,0.25214740623809256,0.8554919400394632
ID178227,178227,134,4352.31591796875,69.22623849552615,65.82074734421356,0.0,261.0,261,1.5,1,,3708.904761904762,3501.0,2054.0,6202.0,77887.0,1242.378923869924,623.2380952380952,628.0,285.0,1031.0,13088.0,235.53235547624976,0.30876400718344027,1.408597547124141,0.28277568822513255,1.1666074878256658
ID178228,178228,133,4384.5537109375,97.72364232030992,85.85924121043276,0.0,261.0,261,1.5,1,,3704.9523809523807,3416.0,1971.0,6143.0,77804.0,1282.759894765598,837.7142857142857,821.0,331.0,1484.0,17592.0,341.0813895329299,0.31004116820030136,1.3671043769162416,0.2561452364376372,1.001646139681488
ID178229,178229,130,4299.1123046875,83.32333991481266,98.85125313142689,0.0,261.0,261,1.5,1,,3695.6190476190477,3477.0,1914.0,6131.0,77608.0,1273.4416938435177,605.0,576.0,256.0,1002.0,12705.0,239.52306778262508,0.3061746576062946,1.360523710998045,0.2402079215169485,0.9784324534028994
ID178230,178230,134,4495.1787109375,69.20050246278593,65.83219727848373,0.0,262.0,262,1.5,1,,3759.6190476190477,3604.0,2048.0,6250.0,78952.0,1286.8307766054743,623.952380952381,627.0,290.0,993.0,13103.0,226.74511597617186,0.3154610661712639,1.4012646487575509,0.2762247978961722,1.1911843698702724
ID178231,178231,,727.5411987304688,82.24062696668963,72.59402373043545,0.0,262.0,262,1.5,1,,717.4285714285714,704.0,406.0,1110.0,15066.0,221.13334697158894,941.3809523809524,886.0,326.0,1697.0,19769.0,410.68631291905456,0.2636743937344699,1.3539018933282956,0.2624587900026343,0.9530794047763023
ID178234,178234,130,4328.91259765625,83.35645970177725,98.8571116155234,0.0,262.0,262,1.5,1,,3728.7619047619046,3607.0,1862.0,6229.0,78304.0,1290.6303849190094,605.047619047619,563.0,285.0,1073.0,12706.0,231.8752846231086,0.3076465443280806,1.359422438262218,0.23024786986831913,0.9767155255218605
ID178232,178232,135,4349.9990234375,97.68974557518594,85.8115310218082,0.0,262.0,262,1.5,1,,3739.0,3455.0,1945.0,6158.0,78519.0,1278.248371796342,845.4285714285714,815.0,353.0,1468.0,17754.0,351.76761809873454,0.3105913133829485,1.3864117573160697,0.26297817851998084,1.0008636681066214
ID178233,178233,,2030.354736328125,69.08105500668077,94.77397647147106,0.0,262.0,262,1.5,1,,1776.4285714285713,1579.0,1022.0,2919.0,37305.0,574.5458703557595,922.6190476190476,701.0,193.0,2004.0,19375.0,610.8933193439323,0.30163423920865656,1.4329951202357905,0.17196951367045726,0.4432228937332118
ID178214,178214,135,4342.7900390625,97.70456807625341,85.83540824190516,0.0,263.0,263,1.5,1,,3733.5238095238096,3480.0,1895.0,6156.0,78404.0,1273.9595212975812,842.9047619047619,834.0,340.0,1468.0,17701.0,351.886331755285,0.3091825957729252,1.3842295233652564,0.26612066807338797,1.0069539546075637
ID178215,178215,,3833.652587890625,69.05059461710948,94.6794721615139,0.0,263.0,263,1.5,1,,3335.904761904762,2897.0,1885.0,5427.0,70054.0,1099.6645808955523,891.1428571428571,681.0,180.0,1983.0,18714.0,608.4962025940906,0.30841479330141086,1.4301222292928746,0.16964327567618245,0.42481777026378176
ID178212,178212,134,4103.5361328125,69.20575199162474,65.8043868577763,0.0,263.0,263,1.5,1,,3451.6190476190477,3231.0,1939.0,5792.0,72484.0,1167.7707598750055,655.0,651.0,304.0,1069.0,13755.0,241.40132559702317,0.3125066488609228,1.4075149150683424,0.28588957055214725,1.2064971030283005
ID178213,178213,,741.2409057617188,82.1603633006085,72.73054437301555,0.0,263.0,263,1.5,1,,725.0952380952381,702.0,416.0,1116.0,15227.0,220.36081883172986,891.0,854.0,301.0,1610.0,18711.0,396.47748990327307,0.2628523444708224,1.369777257570143,0.2543932423259672,0.9115091432581067
ID178216,178216,130,1833.6395263671875,83.3905675342544,98.88179133053345,0.0,263.0,263,1.5,1,,1671.5714285714287,1551.0,925.0,2655.0,35103.0,545.9995944530152,607.952380952381,570.0,280.0,1031.0,12767.0,229.55053391148456,0.2905396090109466,1.3784677951947164,0.2338096906294923,1.0037731681143294
ID178226,178226,135,4390.8759765625,97.68813443471247,85.8448004904796,0.0,264.0,264,1.5,1,,3732.2380952380954,3570.0,1969.0,6263.0,78377.0,1282.0959755323277,839.2380952380952,782.0,319.0,1418.0,17624.0,341.036347734652,0.31057820733361624,1.3797069021546617,0.2578014880368262,1.008759951274994
ID178235,178235,,2693.115478515625,68.0124784926717,66.74879453358443,0.0,265.0,265,1.5,1,,2330.4285714285716,2027.0,1340.0,3866.0,48939.0,759.4171825438618,625.6666666666666,647.0,216.0,1115.0,13139.0,284.34263368924,0.3087962452237923,1.4480559522565941,0.2593542203318756,0.9063093269158701
ID178236,178236,136,3822.519287109375,67.05671581316402,79.2710341613126,0.0,265.0,265,1.5,1,,3239.095238095238,2876.0,1698.0,5448.0,68021.0,1092.0935355894158,907.2380952380952,936.0,331.0,1619.0,19052.0,384.852037121009,0.3092574904181834,1.4011642144979026,0.2909280323883896,1.062529562596783
ID178237,178237,135,4430.94140625,97.68835710485679,85.86387588297558,0.0,265.0,265,1.5,1,,3737.5714285714284,3458.0,1893.0,6205.0,78489.0,1305.612062269209,831.0,789.0,327.0,1368.0,17451.0,326.83772732045486,0.3130575526028531,1.3650412225946518,0.25352871457817044,1.028470182737744
ID178240,178240,136,4450.84228515625,67.03714528040118,79.27952150858431,0.0,266.0,266,1.5,1,,3740.0,3354.0,2049.0,6338.0,78540.0,1267.7643314117968,908.1428571428571,964.0,325.0,1566.0,19071.0,385.4269432349386,0.3100316499243154,1.3963275680291107,0.2900738185231222,1.0595856473218053
ID178241,178241,135,4367.60205078125,97.69822783673625,85.83780176834722,0.0,266.0,266,1.5,1,,3746.6190476190477,3456.0,1987.0,6206.0,78679.0,1275.7092723732346,843.3809523809524,761.0,344.0,1463.0,17711.0,349.768277033592,0.31060129679216764,1.3920360789019783,0.2611752977409076,0.9986884081427885
ID178238,178238,137,4487.7958984375,68.03854404261432,66.8042155641079,0.0,266.0,266,1.5,1,,3761.6190476190477,3281.0,2177.0,6308.0,78994.0,1252.2936347434845,603.4761904761905,628.0,201.0,1019.0,12673.0,265.0384159037363,0.31444438666736,1.43714392578929,0.2519170690144846,0.9163541322525083
ID178239,178239,,1099.13134765625,101.45552741188781,69.83186033736936,0.0,266.0,266,1.5,1,,1041.5714285714287,982.0,526.0,1633.0,21873.0,340.6383083900828,640.8095238095239,608.0,279.0,1046.0,13457.0,241.9883507625148,0.2794875732116612,1.3358324741462404,0.28158853360634273,1.1636727024582814
ID178242,178242,137,4386.283203125,68.05927011889472,66.76806964191202,0.0,267.0,267,1.5,1,,3740.6190476190477,3237.0,2225.0,6109.0,78553.0,1234.7448512219225,597.0952380952381,617.0,198.0,1037.0,12539.0,270.5996867629201,0.3118047481176405,1.4401567973467801,0.253617935964408,0.8928141824011289
ID178243,178243,138,4349.8359375,101.39866046830664,69.87179204194855,0.0,267.0,267,1.5,1,,3717.714285714286,3585.0,1846.0,6231.0,78072.0,1308.9051968289048,629.4285714285714,594.0,268.0,1041.0,13218.0,250.89750326150545,0.3076894086906272,1.336613227786495,0.28835118242625823,1.1229685283330126
ID178244,178244,,487.93133544921875,66.97788425733329,79.21231638865258,0.0,267.0,267,1.5,1,,471.2857142857143,417.0,265.0,777.0,9897.0,139.884288916641,903.7619047619048,944.0,309.0,1519.0,18979.0,385.75172128739814,0.24326361409459207,1.3184366368583038,0.29058361525253734,1.0550210615210176
ID178245,178245,135,4337.01318359375,97.68784084731531,85.82438405885725,0.0,267.0,267,1.5,1,,3729.6666666666665,3513.0,1924.0,6160.0,78323.0,1267.9566764417991,841.3809523809524,813.0,350.0,1485.0,17669.0,338.6024920449458,0.30855111749694053,1.3871774841052207,0.256640944489883,1.014956105583088
ID178246,178246,137,4470.5048828125,68.0441312055786,66.77681979498422,0.0,268.0,268,1.5,1,,3746.9523809523807,3224.0,2151.0,6286.0,78686.0,1260.353501053989,599.9047619047619,603.0,188.0,1068.0,12598.0,272.95235935267254,0.3131349373563242,1.4178750707871917,0.256611348702667,0.8976361491909038
ID178247,178247,138,4299.0087890625,101.40234803127642,69.86558846997157,0.0,268.0,268,1.5,1,,3708.5714285714284,3598.0,1871.0,6162.0,77880.0,1300.0913649212723,636.047619047619,585.0,302.0,1050.0,13357.0,246.32792699782868,0.30641001446813865,1.3380927710785941,0.2842343100257193,1.1429788837954244
ID178248,178248,135,3976.498779296875,97.67756416259925,85.8506508103654,0.0,268.0,268,1.5,1,,3421.190476190476,3230.0,1809.0,5677.0,71845.0,1169.1697746284592,843.8095238095239,828.0,355.0,1488.0,17720.0,341.84859500188367,0.3095883669107696,1.3835010570313846,0.25962982379754934,1.0175418099738611
ID178249,178249,,3387.292236328125,103.70428449082456,95.28506188468464,0.0,268.0,268,1.5,1,,2910.9523809523807,2830.0,1462.0,4898.0,61130.0,1031.476683022475,759.2380952380952,682.0,292.0,1367.0,15944.0,329.8695052231875,0.30517517007256606,1.3197329924462755,0.274818849632702,0.9923476796491341
ID178256,178256,139,2378.09375,83.54153887157933,103.48892090524221,0.0,269.0,269,1.5,1,,2171.8571428571427,2383.0,927.0,3503.0,45609.0,851.603093331294,664.4285714285714,674.0,267.0,1106.0,13953.0,214.06390901517506,0.28663161569465456,1.136302320888965,0.14426300089184116,0.7826434407204889
ID178254,178254,135,817.1129760742188,97.68082829335462,85.87894918101966,0.0,269.0,269,1.5,1,,806.7142857142857,768.0,453.0,1236.0,16941.0,238.93119152951604,838.1904761904761,793.0,315.0,1485.0,17602.0,350.54552044600695,0.26639194909315167,1.4204627490041655,0.2644660752128156,1.0002097507135368
ID178255,178255,,4199.8916015625,103.64797935821389,95.28159166619714,0.0,269.0,269,1.5,1,,3693.285714285714,3603.0,1847.0,6084.0,77559.0,1285.103230984077,748.0,689.0,280.0,1404.0,15708.0,343.0173465001442,0.3041674286038578,1.3405537846798439,0.27489651813976135,0.9403939242801325
ID178252,178252,137,4397.5791015625,68.062721612876,66.74987445867548,0.0,269.0,269,1.5,1,,3778.3333333333335,3286.0,2226.0,6231.0,79345.0,1234.5961012952105,603.7619047619048,619.0,202.0,1056.0,12679.0,267.2594067122624,0.3106021345082971,1.4505707945620865,0.24917794554120126,0.9012556399123224
ID178253,178253,,975.0272216796875,101.47532117224708,69.84428379545655,0.0,269.0,269,1.5,1,,953.8095238095239,899.0,521.0,1503.0,20030.0,301.7277943855387,636.952380952381,600.0,299.0,1099.0,13376.0,246.6934284066919,0.27106006282323825,1.3482666541807378,0.28248519859057025,1.1374248592980623
ID178250,178250,137,4443.93017578125,68.04319289648693,66.77914982178216,0.0,270.0,270,1.5,1,,3751.3333333333335,3206.0,2183.0,6186.0,78778.0,1247.6002297744792,601.9047619047619,601.0,211.0,1034.0,12640.0,268.3408103069499,0.31293110811582187,1.433332687666655,0.24750178884255722,0.8900373113584047
ID178251,178251,139,4036.326904296875,83.53946280420679,103.50585489113513,0.0,270.0,270,1.5,1,,3624.714285714286,3971.0,1514.0,5871.0,76119.0,1403.6374939013683,643.1904761904761,627.0,365.0,1012.0,13507.0,185.39488101013444,0.29365802672920904,1.1723875644581332,0.22137197499745678,1.2576116483605428
ID178258,178258,,2814.964599609375,82.23002558062373,72.69164122767813,0.0,271.0,271,1.5,1,,2449.4761904761904,2321.0,1276.0,3973.0,51439.0,849.1479623156155,839.4285714285714,768.0,271.0,1528.0,17628.0,378.20200573616364,0.30415987931722965,1.3455224174735183,0.2359792811505798,0.8475251569906329
ID178259,178259,139,4084.082763671875,83.5190705991029,103.53587132666998,0.0,271.0,271,1.5,1,,3629.7619047619046,3995.0,1529.0,5856.0,76225.0,1410.8761428545704,631.0,607.0,367.0,978.0,13251.0,185.6825247566394,0.2976317900636899,1.1801768296715511,0.21596696490020648,1.207129520867001
ID178257,178257,137,4416.19775390625,68.01554125989493,66.75777179331743,0.0,271.0,271,1.5,1,,3761.714285714286,3215.0,2218.0,6228.0,78996.0,1235.7942038566594,605.7142857142857,633.0,208.0,1052.0,12720.0,264.35641525356306,0.31364430032427043,1.4535476122803266,0.2553663952627683,0.9321830574537191
ID178260,178260,137,4338.4677734375,68.0566327637069,66.76227685393265,0.0,272.0,272,1.5,1,,3649.5238095238096,3158.0,2088.0,6088.0,76640.0,1224.6690417842535,604.4761904761905,636.0,212.0,1064.0,12694.0,262.15484337460157,0.3138783111074919,1.4238151871724738,0.25645847767989705,0.9412830279442851
ID178261,178261,139,4006.10546875,83.49612572218003,103.51719541431513,0.0,272.0,272,1.5,1,,3566.190476190476,3945.0,1415.0,5825.0,74890.0,1435.0694972386395,617.0,651.0,251.0,1046.0,12957.0,228.77587285376052,0.2902169886897122,1.1179481805030287,0.17844474761255114,0.8167694456862012
ID178263,178263,139,4057.56982421875,83.50539450257565,103.54401469909513,0.0,273.0,273,1.5,1,,3633.095238095238,3992.0,1538.0,5887.0,76295.0,1402.549960064236,639.2857142857143,636.0,353.0,1037.0,13425.0,188.25040314887585,0.2955207787218417,1.1817675964727723,0.21917994823593517,1.2210180643032291
ID178262,178262,,4072.852294921875,83.52354777066324,103.48329572735248,0.0,274.0,274,1.5,1,,3621.5238095238096,3938.0,1439.0,5871.0,76052.0,1451.5891160740912,657.0,655.0,274.0,1083.0,13797.0,201.74736677339806,0.29534548024884283,1.1376858386888653,0.1353453064247362,0.7764307393354872
ID178264,178264,,3464.091552734375,65.01380422245163,102.49650784420349,0.0,275.0,275,1.5,1,,3019.809523809524,2896.0,1479.0,4985.0,63416.0,1095.9926377055467,694.2380952380952,661.0,384.0,1155.0,14579.0,250.49049977232767,0.3012948104980198,1.275903600327511,0.2772350957115949,1.20316320441246
ID178265,178265,,4105.755859375,83.54545439996339,103.54156681583636,0.0,275.0,275,1.5,1,,3621.809523809524,3967.0,1522.0,5992.0,76058.0,1412.8893664773482,631.9047619047619,639.0,359.0,1052.0,13270.0,183.62377426736026,0.29471995369799003,1.1670276466812008,0.21715202935106626,1.2279248227840702
ID178266,178266,140,4259.4697265625,64.98810493157555,102.55022905218095,0.0,276.0,276,1.5,1,,3696.1428571428573,3542.0,1821.0,6069.0,77619.0,1320.6144890055646,625.8571428571429,513.0,257.0,1182.0,13143.0,303.99708645220363,0.30534919213450556,1.3094012674481568,0.14832410471478658,0.531842503214226
ID178267,178267,,4039.49365234375,83.49505003156293,103.53592878766818,0.0,276.0,276,1.5,1,,3585.1428571428573,3951.0,1429.0,5836.0,75288.0,1432.6131817666023,617.5714285714286,622.0,247.0,1037.0,12969.0,230.5013170089428,0.29248398622332383,1.1326205590655343,0.1857642460399095,0.8394745961147491
ID178276,178276,140,4187.15283203125,65.01101745728748,102.52650702319598,0.0,277.0,277,1.5,1,,3662.809523809524,3602.0,1758.0,5986.0,76919.0,1320.01638698342,624.5238095238095,493.0,255.0,1206.0,13115.0,308.34925312827,0.3002958329811512,1.2816579706830364,0.1510191543980516,0.5314783503392487
